,Activity,Case ID,Complete Timestamp,label,nullRemaining,nullElapsed
351,Turning & Milling - Machine 8,Case265,2012-09-01 11:21:00,regular,-1,-1
352,Turning & Milling Q.C.,Case265,2012-09-01 12:50:00,regular,-1,-1
353,Laser Marking - Machine 7,Case265,2012-01-16 08:28:00,regular,-1,-1
354,Lapping - Machine 1,Case265,2012-01-16 09:37:00,regular,-1,-1
355,Round Grinding - Manual,Case265,2012-01-16 14:54:00,regular,-1,-1
356,Round Grinding - Manual,Case265,2012-01-16 15:53:00,regular,-1,-1
357,Round Grinding - Manual,Case265,2012-01-17 07:18:00,regular,-1,-1
358,Round Grinding - Manual,Case265,2012-01-17 11:10:00,regular,-1,-1
359,Final Inspection Q.C.,Case265,2012-01-17 18:03:00,regular,-1,-1
360,Final Inspection Q.C.,Case265,2012-01-18 16:07:00,regular,-1,-1
361,Packing,Case265,2012-01-19 01:00:00,regular,-1,-1
362,Final Inspection Q.C.,Case265,2012-01-19 12:01:00,regular,-1,-1
363,regular,Case265,2012-01-19 12:01:01,regular,0,-1
364,Packing,Case227,2012-05-01 01:00:00,regular,-1,-1
365,Final Inspection Q.C.,Case227,2012-05-01 07:56:00,regular,-1,-1
366,regular,Case227,2012-05-01 07:56:01,regular,0,-1
367,Turning & Milling - Machine 8,Case215,2012-05-01 15:21:00,regular,-1,-1
368,Turning & Milling - Machine 8,Case215,2012-05-01 17:47:00,regular,-1,-1
369,Turning & Milling - Machine 8,Case215,2012-05-01 22:03:00,regular,-1,-1
370,Turning & Milling Q.C.,Case215,2012-06-01 09:46:00,regular,-1,-1
371,Turning & Milling Q.C.,Case215,2012-06-01 11:02:00,regular,-1,-1
372,Laser Marking - Machine 7,Case215,2012-08-01 14:20:00,regular,-1,-1
373,Lapping - Machine 1,Case215,2012-08-01 16:48:00,regular,-1,-1
374,Lapping - Machine 1,Case215,2012-08-01 18:04:00,regular,-1,-1
375,Laser Marking - Machine 7,Case215,2012-08-01 18:04:00,regular,-1,-1
376,Final Inspection Q.C.,Case215,2012-01-15 10:55:00,regular,-1,-1
377,Packing,Case215,2012-01-17 01:00:00,regular,-1,-1
378,Final Inspection Q.C.,Case215,2012-01-17 09:30:00,regular,-1,-1
379,regular,Case215,2012-01-17 09:30:01,regular,0,-1
380,Grinding Rework - Machine 27,Case225,2012-05-01 15:52:00,deviant,-1,-1
381,Laser Marking - Machine 7,Case225,2012-08-01 01:15:00,deviant,-1,-1
382,other,Case225,2012-08-01 23:34:00,deviant,-1,-1
383,Grinding Rework - Machine 27,Case225,2012-09-01 23:06:00,deviant,-1,-1
384,Laser Marking - Machine 7,Case225,2012-10-01 01:15:00,deviant,-1,-1
385,Lapping - Machine 1,Case225,2012-01-20 01:15:00,deviant,-1,-1
386,Lapping - Machine 1,Case225,2012-01-20 08:41:00,deviant,-1,-1
387,Lapping - Machine 1,Case225,2012-01-20 12:40:00,deviant,-1,-1
388,Round Grinding - Machine 2,Case225,2012-01-21 22:25:00,deviant,-1,-1
389,Lapping - Machine 1,Case225,2012-01-22 01:15:00,deviant,-1,-1
390,Lapping - Machine 1,Case225,2012-01-22 10:21:00,deviant,-1,-1
391,Lapping - Machine 1,Case225,2012-01-22 13:57:00,deviant,-1,-1
392,Round Grinding - Machine 2,Case225,2012-01-22 14:40:00,deviant,-1,-1
393,Round Grinding - Machine 2,Case225,2012-01-22 16:33:00,deviant,-1,-1
394,Lapping - Machine 1,Case225,2012-01-22 18:06:00,deviant,-1,-1
395,Round Grinding - Machine 2,Case225,2012-01-22 18:58:00,deviant,-1,-1
396,Round Grinding - Machine 2,Case225,2012-01-22 23:51:00,deviant,-1,-1
397,Round Grinding - Machine 2,Case225,2012-01-23 06:49:00,deviant,-1,-1
398,Round Grinding - Machine 2,Case225,2012-01-23 16:20:00,deviant,-1,-1
399,Lapping - Machine 1,Case225,2012-01-23 17:38:00,deviant,-1,-1
400,Round Grinding - Machine 2,Case225,2012-01-23 23:33:00,deviant,-1,-1
401,Lapping - Machine 1,Case225,2012-01-26 14:50:00,deviant,-1,-1
402,other,Case225,2012-01-26 15:30:00,deviant,-1,-1
403,Lapping - Machine 1,Case225,2012-01-29 15:06:00,deviant,-1,-1
404,Lapping - Machine 1,Case225,2012-01-29 15:41:00,deviant,-1,-1
405,Round Grinding - Machine 3,Case225,2012-01-30 03:20:00,deviant,-1,-1
406,Final Inspection Q.C.,Case225,2012-01-30 08:40:00,deviant,-1,-1
407,Final Inspection Q.C.,Case225,2012-01-30 12:50:00,deviant,-1,-1
408,Final Inspection Q.C.,Case225,2012-01-30 17:00:00,deviant,-1,-1
409,Round Grinding - Machine 3,Case225,2012-01-31 06:30:00,deviant,-1,-1
410,Final Inspection Q.C.,Case225,2012-01-31 08:40:00,deviant,-1,-1
411,Lapping - Machine 1,Case225,2012-01-31 12:07:00,deviant,-1,-1
412,Final Inspection Q.C.,Case225,2012-01-31 12:50:00,deviant,-1,-1
413,Round Grinding - Machine 3,Case225,2012-01-31 15:56:00,deviant,-1,-1
414,Round Grinding - Machine 3,Case225,2012-01-31 23:31:00,deviant,-1,-1
415,Final Inspection Q.C.,Case225,2012-05-02 12:50:00,deviant,-1,-1
416,Final Inspection Q.C.,Case225,2012-05-02 14:00:00,deviant,-1,-1
417,Packing,Case225,2012-06-02 01:00:00,deviant,-1,-1
418,Packing,Case225,2012-06-02 01:00:00,deviant,-1,-1
419,Final Inspection Q.C.,Case225,2012-07-02 08:40:00,deviant,-1,-1
420,Final Inspection Q.C.,Case225,2012-07-02 12:50:00,deviant,-1,-1
421,Final Inspection Q.C.,Case225,2012-07-02 12:50:00,deviant,-1,-1
422,Final Inspection Q.C.,Case225,2012-07-02 14:40:00,deviant,-1,-1
423,Final Inspection Q.C.,Case225,2012-07-02 16:10:00,deviant,-1,-1
424,Final Inspection Q.C.,Case225,2012-10-02 12:00:00,deviant,-1,-1
425,Packing,Case225,2012-12-02 01:00:00,deviant,-1,-1
426,Final Inspection Q.C.,Case225,2012-12-02 08:00:00,deviant,-1,-1
427,Grinding Rework - Machine 27,Case225,2012-12-02 13:42:00,deviant,-1,-1
428,Packing,Case225,2012-02-13 01:00:00,deviant,-1,-1
429,Final Inspection Q.C.,Case225,2012-02-13 12:00:00,deviant,-1,-1
430,Final Inspection Q.C.,Case225,2012-02-20 16:11:00,deviant,-1,-1
431,deviant,Case225,2012-02-20 16:11:01,deviant,0,-1
432,Turning & Milling - Machine 4,Case267,2012-05-01 17:58:00,deviant,-1,-1
433,Turning & Milling - Machine 4,Case267,2012-06-01 01:14:00,deviant,-1,-1
434,Turning & Milling - Machine 4,Case267,2012-06-01 06:39:00,deviant,-1,-1
435,Turning & Milling Q.C.,Case267,2012-06-01 09:44:00,deviant,-1,-1
436,Turning & Milling - Machine 4,Case267,2012-06-01 12:52:00,deviant,-1,-1
437,Turning & Milling - Machine 4,Case267,2012-07-01 07:00:00,deviant,-1,-1
438,Turning & Milling - Machine 4,Case267,2012-07-01 23:30:00,deviant,-1,-1
439,Turning & Milling - Machine 4,Case267,2012-08-01 06:43:00,deviant,-1,-1
440,Turning & Milling Q.C.,Case267,2012-08-01 10:00:00,deviant,-1,-1
441,Turning & Milling - Machine 4,Case267,2012-08-01 16:05:00,deviant,-1,-1
442,Turning & Milling - Machine 4,Case267,2012-08-01 17:50:00,deviant,-1,-1
443,Turning & Milling - Machine 4,Case267,2012-09-01 07:00:00,deviant,-1,-1
444,Turning & Milling Q.C.,Case267,2012-09-01 08:30:00,deviant,-1,-1
445,Turning & Milling - Machine 4,Case267,2012-09-01 17:52:00,deviant,-1,-1
446,Turning & Milling - Machine 4,Case267,2012-10-01 06:30:00,deviant,-1,-1
447,Turning & Milling - Machine 4,Case267,2012-10-01 06:55:00,deviant,-1,-1
448,Turning & Milling Q.C.,Case267,2012-10-01 08:24:00,deviant,-1,-1
449,Turning & Milling - Machine 4,Case267,2012-10-01 12:07:00,deviant,-1,-1
450,Turning & Milling - Machine 4,Case267,2012-10-01 13:23:00,deviant,-1,-1
451,Turning & Milling - Machine 4,Case267,2012-10-01 15:58:00,deviant,-1,-1
452,Turning & Milling - Machine 4,Case267,2012-10-01 23:38:00,deviant,-1,-1
453,Turning & Milling Q.C.,Case267,2012-11-01 08:09:00,deviant,-1,-1
454,Turning & Milling - Machine 4,Case267,2012-11-01 16:07:00,deviant,-1,-1
455,Turning & Milling - Machine 4,Case267,2012-11-01 23:42:00,deviant,-1,-1
456,Turning & Milling Q.C.,Case267,2012-01-17 11:12:00,deviant,-1,-1
457,Turning & Milling Q.C.,Case267,2012-01-17 11:35:00,deviant,-1,-1
458,Wire Cut - Machine 13,Case267,2012-01-18 01:15:00,deviant,-1,-1
459,Wire Cut - Machine 13,Case267,2012-01-18 13:00:00,deviant,-1,-1
460,Wire Cut - Machine 13,Case267,2012-01-19 08:11:00,deviant,-1,-1
461,Turning & Milling Q.C.,Case267,2012-01-19 17:00:00,deviant,-1,-1
462,Wire Cut - Machine 13,Case267,2012-01-22 15:00:00,deviant,-1,-1
463,Wire Cut - Machine 13,Case267,2012-01-24 17:00:00,deviant,-1,-1
464,Wire Cut - Machine 13,Case267,2012-01-25 15:00:00,deviant,-1,-1
465,Wire Cut - Machine 13,Case267,2012-01-26 15:30:00,deviant,-1,-1
466,Wire Cut - Machine 13,Case267,2012-01-27 00:00:00,deviant,-1,-1
467,Wire Cut - Machine 13,Case267,2012-01-27 12:30:00,deviant,-1,-1
468,Wire Cut - Machine 13,Case267,2012-01-29 18:00:00,deviant,-1,-1
469,Wire Cut - Machine 13,Case267,2012-01-29 23:00:00,deviant,-1,-1
470,Laser Marking - Machine 7,Case267,2012-01-02 12:51:00,deviant,-1,-1
471,Laser Marking - Machine 7,Case267,2012-01-02 14:02:00,deviant,-1,-1
472,Laser Marking - Machine 7,Case267,2012-01-02 17:59:00,deviant,-1,-1
473,Lapping - Machine 1,Case267,2012-02-02 01:15:00,deviant,-1,-1
474,Laser Marking - Machine 7,Case267,2012-02-02 15:53:00,deviant,-1,-1
475,Lapping - Machine 1,Case267,2012-02-02 17:02:00,deviant,-1,-1
476,Lapping - Machine 1,Case267,2012-03-02 01:15:00,deviant,-1,-1
477,Laser Marking - Machine 7,Case267,2012-03-02 07:40:00,deviant,-1,-1
478,Lapping - Machine 1,Case267,2012-03-02 11:53:00,deviant,-1,-1
479,Round Grinding - Machine 3,Case267,2012-05-02 10:02:00,deviant,-1,-1
480,Round Grinding - Q.C.,Case267,2012-05-02 18:04:00,deviant,-1,-1
481,Round Grinding - Machine 3,Case267,2012-05-02 20:03:00,deviant,-1,-1
482,Round Grinding - Machine 3,Case267,2012-06-02 06:53:00,deviant,-1,-1
483,Round Grinding - Machine 3,Case267,2012-06-02 08:09:00,deviant,-1,-1
484,Round Grinding - Machine 3,Case267,2012-02-19 00:10:00,deviant,-1,-1
485,Round Grinding - Machine 3,Case267,2012-02-19 06:55:00,deviant,-1,-1
486,Round Grinding - Machine 3,Case267,2012-02-19 07:20:00,deviant,-1,-1
487,Round Grinding - Machine 3,Case267,2012-02-19 13:40:00,deviant,-1,-1
488,Round Grinding - Machine 3,Case267,2012-02-19 21:22:00,deviant,-1,-1
489,Round Grinding - Machine 3,Case267,2012-02-20 06:52:00,deviant,-1,-1
490,Round Grinding - Machine 3,Case267,2012-02-20 07:00:00,deviant,-1,-1
491,Round Grinding - Machine 3,Case267,2012-02-20 15:27:00,deviant,-1,-1
492,Round Grinding - Machine 3,Case267,2012-02-20 21:26:00,deviant,-1,-1
493,Round Grinding - Machine 3,Case267,2012-02-20 21:53:00,deviant,-1,-1
494,Round Grinding - Machine 3,Case267,2012-02-21 06:48:00,deviant,-1,-1
495,Round Grinding - Machine 3,Case267,2012-02-21 07:17:00,deviant,-1,-1
496,Round Grinding - Machine 3,Case267,2012-02-21 08:25:00,deviant,-1,-1
497,Round Grinding - Machine 3,Case267,2012-02-21 11:22:00,deviant,-1,-1
498,Round Grinding - Q.C.,Case267,2012-02-23 16:04:00,deviant,-1,-1
499,Round Grinding - Q.C.,Case267,2012-02-24 12:53:00,deviant,-1,-1
500,Round Grinding - Q.C.,Case267,2012-02-26 14:47:00,deviant,-1,-1
501,Final Inspection Q.C.,Case267,2012-02-26 14:48:00,deviant,-1,-1
502,Packing,Case267,2012-02-27 01:00:00,deviant,-1,-1
503,Round Grinding - Q.C.,Case267,2012-02-27 15:16:00,deviant,-1,-1
504,Final Inspection Q.C.,Case267,2012-02-27 16:09:00,deviant,-1,-1
505,Packing,Case267,2012-02-28 01:00:00,deviant,-1,-1
506,Final Inspection Q.C.,Case267,2012-02-28 09:40:00,deviant,-1,-1
507,Final Inspection Q.C.,Case267,2012-02-28 09:42:00,deviant,-1,-1
508,Round Grinding - Q.C.,Case267,2012-02-28 09:43:00,deviant,-1,-1
509,Final Inspection Q.C.,Case267,2012-02-28 11:43:00,deviant,-1,-1
510,deviant,Case267,2012-02-28 11:43:01,deviant,0,-1
511,Turning & Milling - Machine 6,Case230,2012-06-01 01:14:00,deviant,-1,-1
512,Turning & Milling - Machine 6,Case230,2012-06-01 06:39:00,deviant,-1,-1
513,Turning & Milling - Machine 6,Case230,2012-08-01 12:09:00,deviant,-1,-1
514,Turning & Milling Q.C.,Case230,2012-08-01 12:28:00,deviant,-1,-1
515,Turning & Milling - Machine 6,Case230,2012-08-01 17:49:00,deviant,-1,-1
516,Turning & Milling - Machine 6,Case230,2012-09-01 06:30:00,deviant,-1,-1
517,Turning & Milling Q.C.,Case230,2012-09-01 07:15:00,deviant,-1,-1
518,Turning & Milling - Machine 6,Case230,2012-09-01 15:56:00,deviant,-1,-1
519,Turning & Milling - Machine 6,Case230,2012-09-01 17:36:00,deviant,-1,-1
520,Turning & Milling - Machine 6,Case230,2012-09-01 23:51:00,deviant,-1,-1
521,deviant,Case230,2012-09-01 23:51:01,deviant,0,-1
522,Turning - Machine 8,Case155,2012-06-01 11:56:00,regular,-1,-1
523,Turning & Milling - Machine 8,Case155,2012-06-01 12:38:00,regular,-1,-1
524,Turning & Milling - Machine 8,Case155,2012-06-01 13:53:00,regular,-1,-1
525,Turning & Milling Q.C.,Case155,2012-08-01 11:59:00,regular,-1,-1
526,Turning & Milling - Machine 8,Case155,2012-08-01 15:39:00,regular,-1,-1
527,Turning & Milling Q.C.,Case155,2012-08-01 17:00:00,regular,-1,-1
528,Laser Marking - Machine 7,Case155,2012-10-01 08:12:00,regular,-1,-1
529,Laser Marking - Machine 7,Case155,2012-10-01 09:10:00,regular,-1,-1
530,Lapping - Machine 1,Case155,2012-10-01 10:33:00,regular,-1,-1
531,Final Inspection Q.C.,Case155,2012-10-01 15:14:00,regular,-1,-1
532,Final Inspection Q.C.,Case155,2012-11-01 13:19:00,regular,-1,-1
533,Packing,Case155,2012-01-13 01:00:00,regular,-1,-1
534,regular,Case155,2012-01-13 01:00:01,regular,0,-1
535,Turning & Milling Q.C.,Case203,2012-08-01 10:43:00,regular,-1,-1
536,Laser Marking - Machine 7,Case203,2012-08-01 13:37:00,regular,-1,-1
537,Lapping - Machine 1,Case203,2012-10-01 01:15:00,regular,-1,-1
538,Flat Grinding - Machine 11,Case203,2012-10-01 11:58:00,regular,-1,-1
539,Lapping - Machine 1,Case203,2012-11-01 08:38:00,regular,-1,-1
540,Packing,Case203,2012-12-01 01:00:00,regular,-1,-1
541,Final Inspection Q.C.,Case203,2012-12-01 07:03:00,regular,-1,-1
542,regular,Case203,2012-12-01 07:03:01,regular,0,-1
543,Turning & Milling Q.C.,Case211,2012-08-01 15:02:00,regular,-1,-1
544,Laser Marking - Machine 7,Case211,2012-08-01 20:05:00,regular,-1,-1
545,Laser Marking - Machine 7,Case211,2012-08-01 20:50:00,regular,-1,-1
546,Lapping - Machine 1,Case211,2012-09-01 01:15:00,regular,-1,-1
547,Lapping - Machine 1,Case211,2012-09-01 17:31:00,regular,-1,-1
548,Final Inspection Q.C.,Case211,2012-11-01 16:04:00,regular,-1,-1
549,Final Inspection Q.C.,Case211,2012-01-13 13:18:00,regular,-1,-1
550,Packing,Case211,2012-01-15 01:00:00,regular,-1,-1
551,Packing,Case211,2012-01-15 01:00:00,regular,-1,-1
552,regular,Case211,2012-01-15 01:00:01,regular,0,-1
553,Turning & Milling Q.C.,Case206,2012-08-01 15:07:00,deviant,-1,-1
554,Laser Marking - Machine 7,Case206,2012-09-01 09:55:00,deviant,-1,-1
555,Lapping - Machine 1,Case206,2012-09-01 10:45:00,deviant,-1,-1
556,Round Grinding - Manual,Case206,2012-01-19 08:32:00,deviant,-1,-1
557,Round Grinding - Manual,Case206,2012-01-19 15:48:00,deviant,-1,-1
558,Final Inspection Q.C.,Case206,2012-01-20 12:50:00,deviant,-1,-1
559,Final Inspection Q.C.,Case206,2012-01-22 08:10:00,deviant,-1,-1
560,Packing,Case206,2012-01-23 01:00:00,deviant,-1,-1
561,Round Grinding - Machine 12,Case206,2012-01-25 16:00:00,deviant,-1,-1
562,Round Grinding - Machine 12,Case206,2012-01-25 17:45:00,deviant,-1,-1
563,Round Grinding - Machine 12,Case206,2012-01-26 08:30:00,deviant,-1,-1
564,deviant,Case206,2012-01-26 08:30:01,deviant,0,-1
565,Turning & Milling - Machine 9,Case248,2012-08-01 15:53:00,deviant,-1,-1
566,Turning & Milling - Machine 9,Case248,2012-08-01 17:46:00,deviant,-1,-1
567,Turning & Milling - Machine 9,Case248,2012-09-01 01:59:00,deviant,-1,-1
568,Lapping - Machine 1,Case248,2012-10-01 01:15:00,deviant,-1,-1
569,Turning & Milling Q.C.,Case248,2012-10-01 08:10:00,deviant,-1,-1
570,Laser Marking - Machine 7,Case248,2012-10-01 14:33:00,deviant,-1,-1
571,Flat Grinding - Machine 11,Case248,2012-10-01 15:48:00,deviant,-1,-1
572,Flat Grinding - Machine 11,Case248,2012-10-01 17:33:00,deviant,-1,-1
573,Lapping - Machine 1,Case248,2012-10-01 17:34:00,deviant,-1,-1
574,Round Grinding - Machine 2,Case248,2012-11-01 06:29:00,deviant,-1,-1
575,Round Grinding - Machine 2,Case248,2012-11-01 06:52:00,deviant,-1,-1
576,Round Grinding - Machine 2,Case248,2012-11-01 11:35:00,deviant,-1,-1
577,deviant,Case248,2012-11-01 11:35:01,deviant,0,-1
578,Turning & Milling - Machine 5,Case251,2012-08-01 16:15:00,regular,-1,-1
579,Turning & Milling - Machine 5,Case251,2012-09-01 11:28:00,regular,-1,-1
580,Turning & Milling - Machine 5,Case251,2012-09-01 12:56:00,regular,-1,-1
581,Turning & Milling Q.C.,Case251,2012-10-01 08:21:00,regular,-1,-1
582,Laser Marking - Machine 7,Case251,2012-10-01 09:22:00,regular,-1,-1
583,Turning & Milling Q.C.,Case251,2012-10-01 16:10:00,regular,-1,-1
584,Lapping - Machine 1,Case251,2012-02-14 15:27:00,regular,-1,-1
585,other,Case251,2012-02-19 23:29:00,regular,-1,-1
586,Final Inspection Q.C.,Case251,2012-02-20 12:50:00,regular,-1,-1
587,Final Inspection Q.C.,Case251,2012-02-21 08:40:00,regular,-1,-1
588,other,Case251,2012-02-21 14:19:00,regular,-1,-1
589,Packing,Case251,2012-02-23 01:00:00,regular,-1,-1
590,Final Inspection Q.C.,Case251,2012-02-23 10:30:00,regular,-1,-1
591,Final Inspection Q.C.,Case251,2012-02-23 13:35:00,regular,-1,-1
592,regular,Case251,2012-02-23 13:35:01,regular,0,-1
593,Packing,Case163,2012-09-01 01:00:00,deviant,-1,-1
594,Final Inspection Q.C.,Case163,2012-09-01 09:46:00,deviant,-1,-1
595,Turning Q.C.,Case163,2012-09-01 11:38:00,deviant,-1,-1
596,Turning Q.C.,Case163,2012-10-01 12:11:00,deviant,-1,-1
597,Turning - Machine 8,Case163,2012-01-22 07:15:00,deviant,-1,-1
598,Packing,Case163,2012-01-24 01:00:00,deviant,-1,-1
599,deviant,Case163,2012-01-24 01:00:01,deviant,0,-1
600,other,Case200,2012-09-01 01:15:00,deviant,-1,-1
601,Grinding Rework - Machine 27,Case200,2012-11-01 18:59:00,deviant,-1,-1
602,Final Inspection Q.C.,Case200,2012-12-01 08:13:00,deviant,-1,-1
603,deviant,Case200,2012-12-01 08:13:01,deviant,0,-1
604,Turning & Milling - Machine 6,Case207,2012-09-01 01:15:00,deviant,-1,-1
605,Turning & Milling - Machine 6,Case207,2012-09-01 07:00:00,deviant,-1,-1
606,Turning & Milling - Machine 6,Case207,2012-10-01 01:15:00,deviant,-1,-1
607,Turning & Milling - Machine 6,Case207,2012-10-01 03:00:00,deviant,-1,-1
608,Turning & Milling - Machine 6,Case207,2012-10-01 06:30:00,deviant,-1,-1
609,Turning & Milling - Machine 6,Case207,2012-10-01 15:59:00,deviant,-1,-1
610,Turning & Milling - Machine 6,Case207,2012-11-01 01:00:00,deviant,-1,-1
611,Turning & Milling - Machine 6,Case207,2012-11-01 01:15:00,deviant,-1,-1
612,Turning & Milling - Machine 6,Case207,2012-11-01 01:15:00,deviant,-1,-1
613,Turning & Milling - Machine 6,Case207,2012-11-01 09:06:00,deviant,-1,-1
614,Turning & Milling - Machine 6,Case207,2012-11-01 15:52:00,deviant,-1,-1
615,Turning & Milling - Machine 6,Case207,2012-11-01 23:42:00,deviant,-1,-1
616,Turning & Milling - Machine 6,Case207,2012-12-01 06:30:00,deviant,-1,-1
617,Turning & Milling - Machine 6,Case207,2012-12-01 18:07:00,deviant,-1,-1
618,Turning & Milling - Machine 9,Case207,2012-01-13 00:56:00,deviant,-1,-1
619,Turning & Milling - Machine 6,Case207,2012-01-13 06:17:00,deviant,-1,-1
620,Turning & Milling Q.C.,Case207,2012-01-13 08:00:00,deviant,-1,-1
621,deviant,Case207,2012-01-13 08:00:01,deviant,0,-1
622,Turning & Milling - Machine 9,Case253,2012-09-01 05:49:00,deviant,-1,-1
623,Turning & Milling - Machine 9,Case253,2012-09-01 06:55:00,deviant,-1,-1
624,Turning & Milling Q.C.,Case253,2012-09-01 08:03:00,deviant,-1,-1
625,Turning & Milling - Machine 9,Case253,2012-09-01 09:46:00,deviant,-1,-1
626,deviant,Case253,2012-09-01 09:46:01,deviant,0,-1
627,Turning & Milling - Machine 6,Case260,2012-09-01 06:30:00,deviant,-1,-1
628,Turning & Milling - Machine 6,Case260,2012-01-19 15:14:00,deviant,-1,-1
629,Turning & Milling - Machine 6,Case260,2012-01-19 15:56:00,deviant,-1,-1
630,Turning & Milling - Machine 6,Case260,2012-01-19 21:15:00,deviant,-1,-1
631,Turning & Milling - Machine 6,Case260,2012-01-21 21:03:00,deviant,-1,-1
632,Turning & Milling - Machine 6,Case260,2012-01-22 06:31:00,deviant,-1,-1
633,Turning & Milling Q.C.,Case260,2012-01-22 12:13:00,deviant,-1,-1
634,Turning & Milling - Machine 6,Case260,2012-01-22 15:48:00,deviant,-1,-1
635,Turning & Milling - Machine 6,Case260,2012-01-22 17:30:00,deviant,-1,-1
636,Turning & Milling Q.C.,Case260,2012-01-23 16:03:00,deviant,-1,-1
637,Turning & Milling Q.C.,Case260,2012-01-24 07:20:00,deviant,-1,-1
638,Turning & Milling - Machine 6,Case260,2012-01-26 16:03:00,deviant,-1,-1
639,Turning & Milling - Machine 6,Case260,2012-01-27 01:44:00,deviant,-1,-1
640,Turning & Milling - Machine 6,Case260,2012-01-27 06:21:00,deviant,-1,-1
641,Turning & Milling Q.C.,Case260,2012-01-27 07:21:00,deviant,-1,-1
642,Turning & Milling Q.C.,Case260,2012-01-27 07:37:00,deviant,-1,-1
643,Turning & Milling - Machine 6,Case260,2012-01-28 18:00:00,deviant,-1,-1
644,Turning & Milling - Machine 6,Case260,2012-01-29 06:52:00,deviant,-1,-1
645,Turning & Milling - Machine 6,Case260,2012-01-29 11:22:00,deviant,-1,-1
646,Turning & Milling - Machine 6,Case260,2012-01-29 15:45:00,deviant,-1,-1
647,Turning & Milling - Machine 6,Case260,2012-01-29 19:57:00,deviant,-1,-1
648,Turning & Milling - Machine 6,Case260,2012-01-30 06:39:00,deviant,-1,-1
649,Turning & Milling Q.C.,Case260,2012-01-30 10:29:00,deviant,-1,-1
650,Turning & Milling - Machine 6,Case260,2012-01-30 15:49:00,deviant,-1,-1
651,Turning & Milling - Machine 6,Case260,2012-01-30 23:28:00,deviant,-1,-1
652,Turning & Milling - Machine 6,Case260,2012-01-31 06:44:00,deviant,-1,-1
653,Turning & Milling - Machine 6,Case260,2012-01-31 09:29:00,deviant,-1,-1
654,deviant,Case260,2012-01-31 09:29:01,deviant,0,-1
655,Turning & Milling Q.C.,Case182,2012-09-01 11:11:00,deviant,-1,-1
