,Activity,Case ID,Complete Timestamp,label
1612,Turning & Milling - Machine 4,Case73,2012-08-02 23:45:00,deviant
1613,Turning & Milling - Machine 4,Case73,2012-09-02 02:46:00,deviant
1614,Turning & Milling - Machine 4,Case73,2012-09-02 09:09:00,deviant
1615,Turning & Milling - Machine 4,Case73,2012-09-02 10:26:00,deviant
1616,Turning & Milling Q.C.,Case73,2012-09-02 11:55:00,deviant
1617,Turning & Milling - Machine 4,Case73,2012-09-02 16:05:00,deviant
1618,Turning & Milling - Machine 4,Case73,2012-09-02 21:36:00,deviant
1619,Turning & Milling - Machine 4,Case73,2012-09-02 22:43:00,deviant
1620,deviant,Case73,2012-09-02 22:43:01,deviant
1621,Turning & Milling - Machine 6,Case242,2012-08-02 14:19:00,deviant
1622,Turning & Milling - Machine 6,Case242,2012-08-02 15:50:00,deviant
1623,Turning & Milling - Machine 6,Case242,2012-08-02 20:12:00,deviant
1624,Turning & Milling - Machine 6,Case242,2012-09-02 02:46:00,deviant
1625,Turning & Milling - Machine 6,Case242,2012-09-02 15:41:00,deviant
1626,deviant,Case242,2012-09-02 15:41:01,deviant
1627,Turning & Milling - Machine 8,Case52,2012-09-02 06:36:00,regular
1628,Turning & Milling - Machine 8,Case52,2012-02-21 15:38:00,regular
1629,Turning & Milling - Machine 8,Case52,2012-02-21 17:11:00,regular
1630,Turning & Milling - Machine 8,Case52,2012-02-21 17:58:00,regular
1631,Turning & Milling - Machine 8,Case52,2012-02-22 09:19:00,regular
1632,Turning & Milling - Machine 8,Case52,2012-02-22 09:42:00,regular
1633,Turning & Milling - Machine 8,Case52,2012-02-22 18:02:00,regular
1634,Turning & Milling - Machine 8,Case52,2012-02-23 10:43:00,regular
1635,Turning & Milling Q.C.,Case52,2012-02-24 11:46:00,regular
1636,Flat Grinding - Machine 11,Case52,2012-02-24 12:08:00,regular
1637,Laser Marking - Machine 7,Case52,2012-02-26 06:52:00,regular
1638,Laser Marking - Machine 7,Case52,2012-02-26 11:21:00,regular
1639,Final Inspection Q.C.,Case52,2012-02-26 18:01:00,regular
1640,Final Inspection Q.C.,Case52,2012-02-27 14:15:00,regular
1641,Packing,Case52,2012-02-28 01:00:00,regular
1642,Packing,Case52,2012-02-29 01:00:00,regular
1643,regular,Case52,2012-02-29 01:00:01,regular
1644,Round Grinding - Manual,Case58,2012-09-02 11:16:00,regular
1645,Round Grinding - Manual,Case58,2012-09-02 13:37:00,regular
1646,Round Grinding - Manual,Case58,2012-09-02 18:14:00,regular
1647,Round Grinding - Manual,Case58,2012-12-02 06:12:00,regular
1648,Final Inspection Q.C.,Case58,2012-02-19 15:11:00,regular
1649,Laser Marking - Machine 7,Case58,2012-02-19 16:24:00,regular
1650,Packing,Case58,2012-02-20 01:00:00,regular
1651,regular,Case58,2012-02-20 01:00:01,regular
1652,Turn & Mill. & Screw Assem - Machine 10,Case55,2012-09-02 17:48:00,deviant
1653,Turn & Mill. & Screw Assem - Machine 10,Case55,2012-09-02 21:22:00,deviant
1654,Turn & Mill. & Screw Assem - Machine 10,Case55,2012-10-02 06:44:00,deviant
1655,Turning & Milling Q.C.,Case55,2012-10-02 07:30:00,deviant
1656,Turn & Mill. & Screw Assem - Machine 10,Case55,2012-10-02 12:53:00,deviant
1657,Turn & Mill. & Screw Assem - Machine 10,Case55,2012-12-02 06:37:00,deviant
1658,Turn & Mill. & Screw Assem - Machine 10,Case55,2012-12-02 07:27:00,deviant
1659,Turn & Mill. & Screw Assem - Machine 10,Case55,2012-12-02 15:59:00,deviant
1660,Turn & Mill. & Screw Assem - Machine 10,Case55,2012-12-02 22:44:00,deviant
1661,Turning & Milling Q.C.,Case55,2012-02-19 10:30:00,deviant
1662,Laser Marking - Machine 7,Case55,2012-02-20 10:38:00,deviant
1663,Flat Grinding - Machine 11,Case55,2012-02-21 01:15:00,deviant
1664,Flat Grinding - Machine 11,Case55,2012-02-21 12:13:00,deviant
1665,Lapping - Machine 1,Case55,2012-02-22 01:15:00,deviant
1666,Lapping - Machine 1,Case55,2012-02-22 10:37:00,deviant
1667,Final Inspection Q.C.,Case55,2012-02-23 11:21:00,deviant
1668,Packing,Case55,2012-02-24 01:00:00,deviant
1669,deviant,Case55,2012-02-24 01:00:01,deviant
1670,Turning & Milling - Machine 4,Case87,2012-12-02 17:55:00,deviant
1671,Turning & Milling - Machine 4,Case87,2012-02-13 01:06:00,deviant
1672,Turning & Milling - Machine 4,Case87,2012-02-13 06:52:00,deviant
1673,deviant,Case87,2012-02-13 06:52:01,deviant
1674,Turning & Milling - Machine 6,Case92,2012-02-13 06:43:00,deviant
1675,Turning & Milling - Machine 6,Case92,2012-02-13 23:40:00,deviant
1676,Turning & Milling - Machine 6,Case92,2012-02-14 00:46:00,deviant
1677,deviant,Case92,2012-02-14 00:46:01,deviant
1678,Turning & Milling - Machine 10,Case39,2012-02-13 15:22:00,regular
1679,Turning & Milling Q.C.,Case39,2012-02-14 10:13:00,regular
1680,Turning & Milling - Machine 10,Case39,2012-02-14 11:01:00,regular
1681,Turning & Milling - Machine 10,Case39,2012-02-14 14:10:00,regular
1682,Turning & Milling Q.C.,Case39,2012-02-14 14:10:00,regular
1683,Turning & Milling - Machine 10,Case39,2012-02-14 15:53:00,regular
1684,Turning & Milling - Machine 10,Case39,2012-02-14 21:23:00,regular
1685,Turning & Milling - Machine 10,Case39,2012-02-15 08:12:00,regular
1686,Turning & Milling Q.C.,Case39,2012-02-15 12:50:00,regular
1687,Turning & Milling - Machine 10,Case39,2012-02-15 15:23:00,regular
1688,Turning & Milling Q.C.,Case39,2012-02-16 10:29:00,regular
1689,Laser Marking - Machine 7,Case39,2012-02-16 11:26:00,regular
1690,Round Grinding - Q.C.,Case39,2012-02-19 16:07:00,regular
1691,regular,Case39,2012-02-19 16:07:01,regular
1692,Turning & Milling - Machine 6,Case209,2012-02-14 06:40:00,regular
1693,Turning & Milling - Machine 6,Case209,2012-02-14 11:41:00,regular
1694,Turning & Milling - Machine 6,Case209,2012-02-14 17:45:00,regular
1695,Turning & Milling - Machine 6,Case209,2012-02-14 19:53:00,regular
1696,Turning & Milling - Machine 6,Case209,2012-02-15 06:46:00,regular
1697,Turning & Milling - Machine 6,Case209,2012-02-15 11:42:00,regular
1698,Turning & Milling Q.C.,Case209,2012-02-17 08:07:00,regular
1699,Laser Marking - Machine 7,Case209,2012-02-20 12:37:00,regular
1700,Lapping - Machine 1,Case209,2012-02-20 17:39:00,regular
1701,Final Inspection Q.C.,Case209,2012-02-21 15:47:00,regular
1702,Packing,Case209,2012-02-23 01:00:00,regular
1703,Packing,Case209,2012-02-23 01:00:00,regular
1704,regular,Case209,2012-02-23 01:00:01,regular
1705,Turning & Milling - Machine 10,Case29,2012-02-14 23:31:00,deviant
1706,Turning & Milling - Machine 10,Case29,2012-02-16 15:56:00,deviant
1707,Turning & Milling - Machine 10,Case29,2012-02-17 12:50:00,deviant
1708,Turning & Milling - Machine 10,Case29,2012-02-18 07:00:00,deviant
1709,Turning & Milling - Machine 10,Case29,2012-02-18 22:00:00,deviant
1710,Turning & Milling - Machine 10,Case29,2012-02-19 06:47:00,deviant
1711,Turning & Milling Q.C.,Case29,2012-02-24 10:06:00,deviant
1712,Laser Marking - Machine 7,Case29,2012-02-26 09:47:00,deviant
1713,deviant,Case29,2012-02-26 09:47:01,deviant
1714,Turning - Machine 8,Case93,2012-02-15 12:18:00,deviant
1715,Turning - Machine 8,Case93,2012-02-15 15:56:00,deviant
1716,Turning - Machine 8,Case93,2012-02-15 19:17:00,deviant
1717,Turning - Machine 8,Case93,2012-02-15 20:30:00,deviant
1718,Turning - Machine 8,Case93,2012-02-15 23:15:00,deviant
1719,Turning Q.C.,Case93,2012-02-16 07:15:00,deviant
1720,other,Case93,2012-02-16 09:15:00,deviant
1721,Turning & Milling - Machine 10,Case93,2012-03-13 15:55:00,deviant
1722,Turning & Milling - Machine 10,Case93,2012-03-13 21:23:00,deviant
1723,Turning & Milling - Machine 10,Case93,2012-03-14 08:04:00,deviant
1724,Turning & Milling - Machine 10,Case93,2012-03-14 15:39:00,deviant
1725,Turning & Milling Q.C.,Case93,2012-03-14 17:57:00,deviant
1726,Turning & Milling Q.C.,Case93,2012-03-15 14:00:00,deviant
1727,Turning & Milling - Machine 10,Case93,2012-03-15 23:27:00,deviant
1728,Turning & Milling Q.C.,Case93,2012-03-16 12:45:00,deviant
1729,Turning & Milling - Machine 10,Case93,2012-03-18 06:50:00,deviant
1730,Turning & Milling Q.C.,Case93,2012-03-18 12:00:00,deviant
1731,Turning & Milling - Machine 10,Case93,2012-03-18 15:39:00,deviant
1732,deviant,Case93,2012-03-18 15:39:01,deviant
1733,Turning & Milling - Machine 8,Case43,2012-02-16 00:29:00,regular
1734,Turning & Milling - Machine 8,Case43,2012-02-16 13:46:00,regular
1735,Turning & Milling Q.C.,Case43,2012-02-16 13:55:00,regular
1736,Turning & Milling - Machine 8,Case43,2012-02-16 15:57:00,regular
1737,Turning & Milling - Machine 8,Case43,2012-02-16 21:03:00,regular
1738,Turning & Milling Q.C.,Case43,2012-02-17 08:22:00,regular
1739,Laser Marking - Machine 7,Case43,2012-02-19 14:43:00,regular
1740,Lapping - Machine 1,Case43,2012-02-20 10:24:00,regular
1741,Final Inspection Q.C.,Case43,2012-02-20 12:11:00,regular
1742,Packing,Case43,2012-02-21 01:00:00,regular
1743,Packing,Case43,2012-02-21 01:00:00,regular
1744,regular,Case43,2012-02-21 01:00:01,regular
1745,Turning & Milling - Machine 9,Case61,2012-02-16 16:05:00,deviant
1746,Turning & Milling - Machine 9,Case61,2012-02-16 16:27:00,deviant
1747,Turning & Milling - Machine 9,Case61,2012-02-16 17:30:00,deviant
1748,Turning & Milling - Machine 9,Case61,2012-02-17 06:46:00,deviant
1749,Turning & Milling - Machine 9,Case61,2012-02-17 10:31:00,deviant
1750,Turning & Milling Q.C.,Case61,2012-02-17 11:49:00,deviant
1751,Turning & Milling - Machine 9,Case61,2012-02-19 06:50:00,deviant
1752,Turning & Milling - Machine 9,Case61,2012-02-19 10:53:00,deviant
1753,Turning & Milling Q.C.,Case61,2012-02-19 11:30:00,deviant
1754,Turning & Milling - Machine 9,Case61,2012-02-19 12:24:00,deviant
1755,Turning & Milling - Machine 9,Case61,2012-02-19 15:14:00,deviant
1756,Turning & Milling - Machine 9,Case61,2012-02-20 00:34:00,deviant
1757,Turning & Milling - Machine 9,Case61,2012-02-20 15:27:00,deviant
1758,Turning & Milling Q.C.,Case61,2012-02-20 16:49:00,deviant
1759,other,Case61,2012-02-20 16:54:00,deviant
1760,Turning & Milling Q.C.,Case61,2012-02-20 16:55:00,deviant
1761,deviant,Case61,2012-02-20 16:55:01,deviant
1762,Turning - Machine 8,Case145,2012-02-17 00:42:00,regular
1763,Turning - Machine 8,Case145,2012-02-17 12:41:00,regular
1764,Turning - Machine 8,Case145,2012-02-19 07:17:00,regular
1765,Turning - Machine 8,Case145,2012-02-19 10:17:00,regular
1766,Turning Q.C.,Case145,2012-02-19 15:55:00,regular
1767,Flat Grinding - Machine 11,Case145,2012-02-20 17:39:00,regular
1768,Lapping - Machine 1,Case145,2012-01-03 14:43:00,regular
1769,Final Inspection Q.C.,Case145,2012-04-03 09:45:00,regular
1770,Wire Cut - Machine 13,Case145,2012-07-03 13:00:00,regular
1771,other,Case145,2012-07-03 15:00:00,regular
1772,other,Case145,2012-08-03 04:30:00,regular
1773,Turning Q.C.,Case145,2012-08-03 15:54:00,regular
1774,Laser Marking - Machine 7,Case145,2012-09-03 12:54:00,regular
1775,Lapping - Machine 1,Case145,2012-09-03 13:35:00,regular
1776,Packing,Case145,2012-11-03 01:00:00,regular
1777,Final Inspection Q.C.,Case145,2012-11-03 08:08:00,regular
1778,regular,Case145,2012-11-03 08:08:01,regular
1779,Packing,Case146,2012-02-19 01:00:00,regular
1780,Final Inspection Q.C.,Case146,2012-02-19 08:40:00,regular
1781,regular,Case146,2012-02-19 08:40:01,regular
1782,Turning - Machine 8,Case66,2012-02-19 10:58:00,regular
1783,Turning - Machine 8,Case66,2012-02-19 13:26:00,regular
1784,Turning Q.C.,Case66,2012-02-19 15:53:00,regular
1785,Flat Grinding - Machine 11,Case66,2012-02-20 11:21:00,regular
1786,Lapping - Machine 1,Case66,2012-01-03 13:58:00,regular
1787,other,Case66,2012-08-03 07:00:00,regular
1788,Turning Q.C.,Case66,2012-08-03 15:53:00,regular
1789,Lapping - Machine 1,Case66,2012-09-03 14:10:00,regular
1790,Laser Marking - Machine 7,Case66,2012-09-03 14:10:00,regular
1791,Packing,Case66,2012-11-03 01:00:00,regular
1792,Final Inspection Q.C.,Case66,2012-11-03 09:26:00,regular
1793,regular,Case66,2012-11-03 09:26:01,regular
1794,Round Grinding - Machine 12,Case76,2012-02-19 12:30:00,regular
1795,Packing,Case76,2012-02-21 01:00:00,regular
1796,Final Inspection Q.C.,Case76,2012-02-21 10:19:00,regular
1797,regular,Case76,2012-02-21 10:19:01,regular
1798,Turning & Milling - Machine 8,Case62,2012-02-19 16:03:00,regular
1799,Turning & Milling - Machine 8,Case62,2012-02-20 06:41:00,regular
1800,Turning & Milling - Machine 8,Case62,2012-02-20 12:59:00,regular
1801,Turning & Milling - Machine 8,Case62,2012-02-20 15:35:00,regular
1802,Turning & Milling - Machine 8,Case62,2012-02-20 17:07:00,regular
1803,Turning & Milling - Machine 8,Case62,2012-02-21 12:51:00,regular
1804,Turning & Milling Q.C.,Case62,2012-02-22 15:47:00,regular
1805,Turning & Milling Q.C.,Case62,2012-07-03 15:09:00,regular
1806,Laser Marking - Machine 7,Case62,2012-11-03 12:19:00,regular
1807,Flat Grinding - Machine 11,Case62,2012-11-03 12:20:00,regular
1808,Lapping - Machine 1,Case62,2012-11-03 13:36:00,regular
1809,Round Grinding - Machine 3,Case62,2012-03-13 09:11:00,regular
1810,Round Grinding - Machine 3,Case62,2012-03-13 10:33:00,regular
1811,other,Case62,2012-03-16 11:45:00,regular
1812,Packing,Case62,2012-03-19 01:00:00,regular
1813,Final Inspection Q.C.,Case62,2012-03-19 11:03:00,regular
1814,regular,Case62,2012-03-19 11:03:01,regular
1815,Turn & Mill. & Screw Assem - Machine 10,Case44,2012-02-19 17:52:00,deviant
1816,Turn & Mill. & Screw Assem - Machine 10,Case44,2012-02-20 03:15:00,deviant
1817,Turn & Mill. & Screw Assem - Machine 10,Case44,2012-02-20 06:50:00,deviant
1818,Turn & Mill. & Screw Assem - Machine 10,Case44,2012-02-20 11:36:00,deviant
1819,Turn & Mill. & Screw Assem - Machine 10,Case44,2012-02-20 18:00:00,deviant
1820,Turn & Mill. & Screw Assem - Machine 10,Case44,2012-02-21 06:34:00,deviant
1821,Turn & Mill. & Screw Assem - Machine 10,Case44,2012-02-21 17:52:00,deviant
1822,Turn & Mill. & Screw Assem - Machine 10,Case44,2012-02-22 06:34:00,deviant
1823,Turning & Milling Q.C.,Case44,2012-02-22 07:26:00,deviant
1824,Turn & Mill. & Screw Assem - Machine 10,Case44,2012-02-22 15:57:00,deviant
1825,Turn & Mill. & Screw Assem - Machine 10,Case44,2012-02-23 06:41:00,deviant
1826,Turning & Milling Q.C.,Case44,2012-02-26 15:31:00,deviant
1827,Turn & Mill. & Screw Assem - Machine 10,Case44,2012-02-26 15:57:00,deviant
1828,Turn & Mill. & Screw Assem - Machine 10,Case44,2012-02-26 17:21:00,deviant
1829,Turn & Mill. & Screw Assem - Machine 10,Case44,2012-02-26 23:47:00,deviant
1830,Turn & Mill. & Screw Assem - Machine 10,Case44,2012-02-27 06:49:00,deviant
1831,Turning & Milling Q.C.,Case44,2012-02-27 10:30:00,deviant
1832,Turn & Mill. & Screw Assem - Machine 10,Case44,2012-02-27 16:00:00,deviant
1833,Lapping - Machine 1,Case44,2012-02-28 01:15:00,deviant
1834,Laser Marking - Machine 7,Case44,2012-02-28 15:23:00,deviant
1835,Turn & Mill. & Screw Assem - Machine 10,Case44,2012-02-28 15:46:00,deviant
1836,Turn & Mill. & Screw Assem - Machine 10,Case44,2012-02-28 17:40:00,deviant
1837,Packing,Case44,2012-02-29 01:00:00,deviant
1838,Lapping - Machine 1,Case44,2012-02-29 05:16:00,deviant
1839,Turn & Mill. & Screw Assem - Machine 10,Case44,2012-02-29 06:53:00,deviant
1840,Laser Marking - Machine 7,Case44,2012-02-29 12:45:00,deviant
1841,Laser Marking - Machine 7,Case44,2012-02-29 12:46:00,deviant
1842,Final Inspection Q.C.,Case44,2012-02-29 12:50:00,deviant
1843,Turn & Mill. & Screw Assem - Machine 10,Case44,2012-02-29 15:28:00,deviant
1844,deviant,Case44,2012-02-29 15:28:01,deviant
1845,Turning & Milling - Machine 6,Case214,2012-02-20 13:50:00,deviant
1846,Turning & Milling - Machine 6,Case214,2012-02-20 15:51:00,deviant
1847,Turning & Milling - Machine 6,Case214,2012-02-20 20:36:00,deviant
1848,Turning & Milling - Machine 6,Case214,2012-02-21 06:26:00,deviant
1849,deviant,Case214,2012-02-21 06:26:01,deviant
1850,Turning & Milling - Machine 8,Case100,2012-02-20 17:57:00,regular
1851,Turning & Milling - Machine 8,Case100,2012-02-21 02:57:00,regular
1852,Turning & Milling - Machine 8,Case100,2012-02-21 11:03:00,regular
1853,Turning & Milling - Machine 8,Case100,2012-02-21 12:08:00,regular
1854,Turning & Milling Q.C.,Case100,2012-02-22 15:10:00,regular
1855,Laser Marking - Machine 7,Case100,2012-11-03 11:06:00,regular
1856,Flat Grinding - Machine 11,Case100,2012-11-03 12:45:00,regular
1857,Lapping - Machine 1,Case100,2012-11-03 13:18:00,regular
1858,Round Grinding - Machine 3,Case100,2012-03-13 10:41:00,regular
1859,Round Grinding - Machine 3,Case100,2012-03-13 15:12:00,regular
1860,other,Case100,2012-03-16 12:40:00,regular
1861,Final Inspection Q.C.,Case100,2012-03-19 14:06:00,regular
1862,Packing,Case100,2012-03-21 01:00:00,regular
1863,Final Inspection Q.C.,Case100,2012-03-21 07:03:00,regular
1864,regular,Case100,2012-03-21 07:03:01,regular
1865,Turning & Milling - Machine 9,Case156,2012-02-20 23:50:00,deviant
1866,Turning & Milling - Machine 9,Case156,2012-02-21 06:50:00,deviant
1867,Turning & Milling - Machine 9,Case156,2012-02-22 03:56:00,deviant
1868,Turning & Milling - Machine 9,Case156,2012-02-22 06:34:00,deviant
1869,Turning & Milling - Machine 9,Case156,2012-02-23 06:41:00,deviant
1870,Turning & Milling Q.C.,Case156,2012-02-23 09:08:00,deviant
1871,Final Inspection Q.C.,Case156,2012-02-27 07:24:00,deviant
1872,Turning & Milling Q.C.,Case156,2012-02-27 07:26:00,deviant
1873,Laser Marking - Machine 7,Case156,2012-02-29 15:42:00,deviant
1874,Lapping - Machine 1,Case156,2012-01-03 02:34:00,deviant
1875,Final Inspection Q.C.,Case156,2012-06-03 14:51:00,deviant
1876,Final Inspection Q.C.,Case156,2012-06-03 16:25:00,deviant
1877,deviant,Case156,2012-06-03 16:25:01,deviant
1878,Turning & Milling - Machine 6,Case212,2012-02-21 08:13:00,deviant
1879,Turning & Milling - Machine 6,Case212,2012-02-28 03:55:00,deviant
1880,Turning & Milling - Machine 6,Case212,2012-02-28 06:56:00,deviant
1881,Turning & Milling Q.C.,Case212,2012-02-28 08:17:00,deviant
1882,Turning & Milling - Machine 6,Case212,2012-02-28 17:47:00,deviant
1883,Turning & Milling - Machine 6,Case212,2012-02-29 01:34:00,deviant
1884,deviant,Case212,2012-02-29 01:34:01,deviant
1885,Turning & Milling - Machine 5,Case91,2012-02-21 16:02:00,deviant
1886,Turning & Milling - Machine 5,Case91,2012-02-21 21:56:00,deviant
1887,Turning & Milling - Machine 5,Case91,2012-02-21 23:41:00,deviant
1888,Turning & Milling - Machine 5,Case91,2012-02-22 06:34:00,deviant
1889,Turning Q.C.,Case91,2012-02-22 06:58:00,deviant
1890,Turning & Milling - Machine 5,Case91,2012-02-22 07:42:00,deviant
1891,Turning & Milling - Machine 5,Case91,2012-02-22 15:56:00,deviant
1892,Turning & Milling - Machine 5,Case91,2012-02-22 20:22:00,deviant
1893,Turning & Milling - Machine 5,Case91,2012-02-23 06:30:00,deviant
1894,Turning Q.C.,Case91,2012-02-23 12:52:00,deviant
1895,Turning & Milling - Machine 5,Case91,2012-02-23 13:26:00,deviant
1896,Turning Q.C.,Case91,2012-02-26 15:52:00,deviant
1897,Laser Marking - Machine 7,Case91,2012-02-27 15:41:00,deviant
1898,Turning Q.C.,Case91,2012-02-27 15:50:00,deviant
1899,Final Inspection Q.C.,Case91,2012-02-27 15:52:00,deviant
1900,Laser Marking - Machine 7,Case91,2012-02-27 17:03:00,deviant
1901,Packing,Case91,2012-02-28 01:00:00,deviant
1902,deviant,Case91,2012-02-28 01:00:01,deviant
1903,Turning & Milling - Machine 9,Case70,2012-02-21 18:05:00,deviant
1904,Turning & Milling - Machine 9,Case70,2012-02-21 18:06:00,deviant
1905,Turning & Milling - Machine 9,Case70,2012-02-22 13:29:00,deviant
1906,Turning & Milling - Machine 9,Case70,2012-02-22 16:08:00,deviant
1907,Turning & Milling - Machine 9,Case70,2012-02-23 11:14:00,deviant
1908,Turning & Milling - Machine 9,Case70,2012-02-23 15:38:00,deviant
1909,Turning & Milling - Machine 9,Case70,2012-02-24 06:34:00,deviant
1910,Turning & Milling - Machine 9,Case70,2012-02-26 03:21:00,deviant
1911,Turning & Milling - Machine 9,Case70,2012-02-26 07:00:00,deviant
1912,Turning & Milling - Machine 9,Case70,2012-02-26 15:57:00,deviant
1913,Turning & Milling Q.C.,Case70,2012-02-26 17:00:00,deviant
1914,Turning & Milling Q.C.,Case70,2012-02-26 18:00:00,deviant
1915,Turning & Milling - Machine 9,Case70,2012-02-26 20:35:00,deviant
1916,Turning & Milling Q.C.,Case70,2012-02-27 15:50:00,deviant
1917,Turning & Milling - Machine 9,Case70,2012-02-27 23:45:00,deviant
1918,deviant,Case70,2012-02-27 23:45:01,deviant
1919,Round Grinding - Manual,Case116,2012-02-22 11:29:00,deviant
1920,Round Grinding - Manual,Case116,2012-02-22 16:37:00,deviant
1921,Round Grinding - Manual,Case116,2012-02-22 19:38:00,deviant
1922,Packing,Case116,2012-02-23 01:00:00,deviant
1923,Final Inspection Q.C.,Case116,2012-02-23 08:40:00,deviant
1924,Round Grinding - Manual,Case116,2012-02-23 09:04:00,deviant
1925,Round Grinding - Manual,Case116,2012-02-23 15:47:00,deviant
1926,Round Grinding - Manual,Case116,2012-02-26 23:51:00,deviant
1927,Round Grinding - Manual,Case116,2012-02-27 23:29:00,deviant
1928,Round Grinding - Manual,Case116,2012-02-28 17:06:00,deviant
1929,Packing,Case116,2012-02-29 01:00:00,deviant
1930,deviant,Case116,2012-02-29 01:00:01,deviant
1931,Turning & Milling - Machine 6,Case33,2012-02-22 12:11:00,deviant
1932,Turning & Milling Q.C.,Case33,2012-02-22 12:41:00,deviant
1933,Turning & Milling - Machine 6,Case33,2012-02-22 14:07:00,deviant
1934,Turning & Milling - Machine 6,Case33,2012-02-22 15:58:00,deviant
1935,Turning & Milling - Machine 6,Case33,2012-02-22 23:44:00,deviant
1936,Turning & Milling - Machine 6,Case33,2012-02-23 01:21:00,deviant
1937,deviant,Case33,2012-02-23 01:21:01,deviant
1938,Packing,Case117,2012-02-23 01:00:00,regular
1939,Packing,Case117,2012-02-23 01:00:00,regular
1940,other,Case117,2012-02-23 11:01:00,regular
1941,regular,Case117,2012-02-23 11:01:01,regular
1942,other,Case89,2012-02-23 15:48:00,regular
1943,Turning & Milling - Machine 5,Case89,2012-02-23 20:14:00,regular
1944,Turning & Milling - Machine 5,Case89,2012-02-24 00:07:00,regular
1945,Turning & Milling - Machine 5,Case89,2012-02-24 06:34:00,regular
1946,Turning & Milling - Machine 5,Case89,2012-02-24 12:54:00,regular
1947,Turning & Milling - Machine 6,Case89,2012-02-25 09:58:00,regular
1948,Turning & Milling - Machine 6,Case89,2012-02-25 23:08:00,regular
1949,Turning & Milling - Machine 5,Case89,2012-02-26 06:41:00,regular
1950,Turning & Milling - Machine 5,Case89,2012-02-26 09:57:00,regular
1951,Turning & Milling Q.C.,Case89,2012-02-26 15:52:00,regular
1952,Packing,Case89,2012-02-27 01:00:00,regular
1953,Final Inspection Q.C.,Case89,2012-02-27 11:10:00,regular
1954,Laser Marking - Machine 7,Case89,2012-02-27 12:23:00,regular
1955,regular,Case89,2012-02-27 12:23:01,regular
1956,Turning & Milling - Machine 6,Case90,2012-02-23 15:49:00,regular
1957,Turning & Milling - Machine 6,Case90,2012-02-23 23:43:00,regular
1958,Turning & Milling - Machine 6,Case90,2012-02-24 06:29:00,regular
1959,Turning & Milling - Machine 6,Case90,2012-02-24 12:54:00,regular
1960,Turning & Milling - Machine 6,Case90,2012-02-26 05:11:00,regular
1961,Turning & Milling - Machine 6,Case90,2012-02-26 09:09:00,regular
1962,Turning & Milling - Machine 6,Case90,2012-02-26 09:59:00,regular
1963,Turning & Milling - Machine 6,Case90,2012-02-26 11:34:00,regular
1964,Turning & Milling - Machine 6,Case90,2012-02-27 06:43:00,regular
1965,Turning & Milling - Machine 6,Case90,2012-02-27 06:50:00,regular
1966,Turning & Milling - Machine 6,Case90,2012-02-27 15:50:00,regular
1967,Turning Q.C.,Case90,2012-02-28 15:37:00,regular
1968,Laser Marking - Machine 7,Case90,2012-02-28 16:25:00,regular
1969,Final Inspection Q.C.,Case90,2012-02-28 16:42:00,regular
1970,Turning Q.C.,Case90,2012-02-28 16:51:00,regular
1971,Packing,Case90,2012-02-29 01:00:00,regular
1972,regular,Case90,2012-02-29 01:00:01,regular
1973,Turning & Milling - Machine 8,Case84,2012-02-23 16:48:00,regular
1974,Turning & Milling - Machine 8,Case84,2012-02-23 17:52:00,regular
1975,Turning & Milling - Machine 8,Case84,2012-02-24 07:39:00,regular
1976,Turning & Milling - Machine 8,Case84,2012-02-24 07:55:00,regular
1977,Turning & Milling - Machine 8,Case84,2012-02-24 13:06:00,regular
1978,Turning & Milling Q.C.,Case84,2012-02-26 10:33:00,regular
1979,Turning & Milling - Machine 8,Case84,2012-02-26 14:52:00,regular
1980,Turning & Milling Q.C.,Case84,2012-02-26 14:58:00,regular
1981,Laser Marking - Machine 7,Case84,2012-02-26 17:31:00,regular
1982,Flat Grinding - Machine 11,Case84,2012-02-29 10:49:00,regular
1983,Round Grinding - Manual,Case84,2012-01-03 18:44:00,regular
1984,Round Grinding - Manual,Case84,2012-01-03 23:21:00,regular
1985,Final Inspection Q.C.,Case84,2012-04-03 17:55:00,regular
1986,Packing,Case84,2012-05-03 01:00:00,regular
1987,Final Inspection Q.C.,Case84,2012-05-03 09:30:00,regular
1988,Final Inspection Q.C.,Case84,2012-06-03 13:34:00,regular
1989,Final Inspection Q.C.,Case84,2012-06-03 15:26:00,regular
1990,Grinding Rework - Machine 27,Case84,2012-06-03 18:05:00,regular
1991,Packing,Case84,2012-07-03 01:00:00,regular
1992,Packing,Case84,2012-07-03 01:00:00,regular
1993,Final Inspection Q.C.,Case84,2012-07-03 09:20:00,regular
1994,regular,Case84,2012-07-03 09:20:01,regular
1995,Turning & Milling - Machine 5,Case120,2012-02-26 16:08:00,deviant
1996,Turning & Milling - Machine 5,Case120,2012-02-26 23:26:00,deviant
1997,Turning & Milling - Machine 5,Case120,2012-02-27 06:55:00,deviant
1998,deviant,Case120,2012-02-27 06:55:01,deviant
1999,Turning - Machine 8,Case17,2012-02-26 20:43:00,deviant
2000,Turning - Machine 8,Case17,2012-02-26 22:16:00,deviant
2001,Turning - Machine 8,Case17,2012-02-26 23:07:00,deviant
2002,Turning - Machine 8,Case17,2012-02-27 00:29:00,deviant
2003,Turning - Machine 8,Case17,2012-02-27 00:42:00,deviant
2004,Turning - Machine 8,Case17,2012-02-27 06:58:00,deviant
